Data,Histórico,Valor,Tipo
2023-05-10,Sinvaldo NF.297 parc.2/3 instalação de bandeja estilo calha com saida de água e com encanamento para goteira vagas aptos. 014 e 023 bloco Aristheia e 113 Bloco Nelly.,593.33,MANUTENÇÃO E LIMPEZA
2023-05-10,ISS da NF.1604 serv. prestados A Freitas parc.7/20 04/2023.,657.46,ALUGUEL COBERTURA
2023-05-10,ISS da NF.1605 serv. prestados A Freitas parc.5/12 04/2023.,183.36,ALUGUEL COBERTURA
2023-05-12,M&M NF. 38388 manut. elevadores 04/2023.,1202.32,MANUTENÇÃO E LIMPEZA
2023-05-12,Freitas NF. 1616 parc. 08/20 pintura do condominio.,12491.74,ALUGUEL COBERTURA
2023-05-12,Freitas NF. 1617 parc. 06/12 aplicação fundo preparador suvinil para pintura do condominio.,3483.95,ALUGUEL COBERTURA
2023-05-15,Net conta 04/2023.,152.66,TARIFAS PÚBLICAS
2023-05-15,M&M NF.9598 parc.3/4 trincos MD completos no elevador de serviço Bloco A ( térreo e 8° andar ).,412.5,MANUTENÇÃO E LIMPEZA
2023-05-15,CBE NF.240281 manut. bombas 04/2023.,434.15,MANUTENÇÃO E LIMPEZA
2023-05-15,Condominium NF.11007 parc.1/3 motor deslizante portão max.,366.66,MANUTENÇÃO E LIMPEZA
2023-05-16,"Sinvaldo NF.294 parc.4/5 drenagem jardim, desentupimento cano água fluvial, limpeza telhado churrasqueira G3 troca de telhas e entre outros.",894.0,MANUTENÇÃO E LIMPEZA
2023-05-17,"Sinvaldo NF.295 parc.3/6 retirada grade da frente do abrigo de gás, fechamento vão com bloco e aumento do muro lateral.",476.0,MANUTENÇÃO E LIMPEZA
2023-05-18,Dra.Luciana honorários pago pelo Apto. AR153 ref. cota 03/2023.,82.54,CONTA ORDINÁRIA
2023-05-18,Dra.Luciana honorários pago pelo Apto. AR022 ref. cota 01/2023.,140.07,CONTA ORDINÁRIA
2023-05-18,Dra.Luciana honorários parc.4/11 pago pelo Apto. NE032 ref. acordo realizado.,695.28,CONTA ORDINÁRIA
2023-05-19,Cartório NF. 526663 registro da ata A.G.O realizada 22/03/2023.,301.05,CONTA ORDINÁRIA
2023-05-19,Cofins/Pis/Csll da NF. 1815 serv. prestados Mundial 04/2023.,2148.73,CONTA ORDINÁRIA
2023-05-19,Cofins/Pis/Csll da NF. 240281 serv. prestados CBE 04/2023.,21.17,MANUTENÇÃO E LIMPEZA
2023-05-20,Darf Previdenciário da NF.1815 serv. prestados Mundial 04/2023.,4181.28,CONTA ORDINÁRIA
2023-05-20,7_Lift NF.991 parc.5/5 troca de óleo máquina de tração dos 4 elevadores.,360.0,MANUTENÇÃO E LIMPEZA
2023-05-20,Disc Alda NF.3077 materiais para manutenção do condomínio.,445.0,MANUTENÇÃO E LIMPEZA
2023-05-21,Vivo Fibra 05/2023.,89.99,TARIFAS PÚBLICAS
2023-05-22,Allianz parc.01/10 seguro do condominio.,1096.49,CONTA ORDINÁRIA
2023-05-22,7_Lift NF. 1096 parc. 09/10 substituição de peças danificadas pelo incendio ocorrido no apto. 132 Bloco Aristheia (ocorrencia dia 12/08/2022).,546.0,MANUTENÇÃO E LIMPEZA
2023-05-25,Custas processuais Apto. NE132.,299.0,CONTA ORDINÁRIA
2023-05-25,Vivo portaria 05/2023.,67.92,TARIFAS PÚBLICAS
2023-05-25,Sabesp conta 04/2023.,7957.83,TARIFAS PÚBLICAS
2023-05-25,Condominium NF. 60637 manutenção equipamentos eletrônicos 04/2023.,985.1,MANUTENÇÃO E LIMPEZA
2023-05-28,"Sinvaldo NFs. 299 / 300 / 301 parc.2/6 novo encanamento G1 Bloco Aristheia, dentro quartinho faxineira ao lado elevador e parte lateral das vagas do fundo e desobstruição encanamento do jardim.",941.66,MANUTENÇÃO E LIMPEZA
2023-05-29,Encadernação NF. 34365 e cópias 04/2023.,105.94,CONTA ORDINÁRIA
2023-05-29,Segoutlet NF. 105913 / Galdino NF. 12666 kit de 20 chaveiros e 15 controles remotos.,631.14,CONTA ORDINÁRIA
2023-05-29,Enel nº.instalação 0057749680 conta 05/2023.,5146.87,TARIFAS PÚBLICAS
2023-05-29,Enel nº.instalação 0057749698 zelador conta 05/2023.,45.02,TARIFAS PÚBLICAS
2023-05-30,Bruna NF.5832 materiais de limpeza.,769.55,MANUTENÇÃO E LIMPEZA
2023-05-31,Tarifa Custa de Cobrança 05/2023.,406.08,CONTA ORDINÁRIA
2023-05-31,Taxa anual elevadores ano 2023 chapas 194748 / 194749 / 194751 / 194753.,826.72,MANUTENÇÃO E LIMPEZA
2023-05-31,Imposto de Renda 05/2023 ( CDB-DI ).,73.95,FUNDO DE RESERVA
2023-05-31,Imposto de Renda 05/2023 ( C/P 88.851-9 ).,0.03,ALUGUEL COBERTURA
2023-05-31,Imposto de Renda 05/2023 ( C/P 88.853-5 ).,0.03,ALUGUEL COBERTURA
2023-05-31,Kamel CF. 29491 lampada tubular.,30.0,CAIXA INTERNO
